id,height,area,mz,rt,fermo:active,fermo:samples,fermo:samples:count,fermo:isblank,fermo:networks:modified_cosine:network_id,fermo:networks:ms2deepscore:network_id,fermo:phenotype:assay:CHIKV,fermo:annotation:adducts,fermo:annotation:matches:ms2query_annotation
731,12040000.0,3735000.0,815.34466,21.7873,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,90.0,25.0,,[M+H]+(partner_ID=733;adduct=[M+Na]+;m/z=837.32603)|[M+1+H]+(partner_ID=719;adduct=[M+H]+;m/z=814.33819)|[M+1+H]+(partner_ID=729;adduct=[M+H]+;m/z=814.33819)|[M+H]+(partner_ID=735;adduct=[M+NH4]+;m/z=832.37463)|[M+1+H]+(partner_ID=755;adduct=[M+H]+;m/z=814.33785),
732,6611000.0,1933000.0,856.34771,21.8438,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+Na]+(partner_ID=728;adduct=[M+H]+;m/z=834.36991),
733,31700000.0,11430000.0,837.32603,21.8928,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+Na]+(partner_ID=731;adduct=[M+H]+;m/z=815.34466),
734,15170000.0,3033000.0,844.41097,22.1231,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,,,,[M+H]+(partner_ID=743;adduct=[M+Na]+;m/z=866.39201)|[M+H]+(partner_ID=749;adduct=[M+K]+;m/z=882.36824),
735,1391000.0,422700.0,832.37463,21.9853,true,140221_ME_14_14.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML,5.0,,,,,[M+NH4]+(partner_ID=731;adduct=[M+H]+;m/z=815.34466)|[M+H]+(partner_ID=728;adduct=[M+2+H]+;m/z=834.36991),
736,576200.0,204300.0,360.2863,21.9378,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,13.0,,91.0,0.0,,[M+Na]+(partner_ID=737;adduct=[M+H]+;m/z=338.30433),
737,433000.0,117000.0,338.30433,21.9319,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,92.0,26.0,,[M+H]+(partner_ID=736;adduct=[M+Na]+;m/z=360.2863),
738,1071000.0,261700.0,721.47216,22.047,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,0.0,,,
739,1033000.0,242100.0,817.30375,22.0037,true,140221_ME_14_10.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML,4.0,,,,,,
740,638200.0,134200.0,659.33917,22.0848,true,140221_ME_14_9.mzML|140221_ME_14_8.mzML,2.0,,0.0,0.0,,,'unknown'(score=0.7592;algorithm=ms2query;diff_mz=61.1172)
741,2340000.0,749700.0,919.36339,22.1748,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,0.0,0.0,,[2M+Na]+(partner_ID=751;adduct=[M+H]+;m/z=449.19307)|[M+Na]+(partner_ID=744;adduct=[M+H]+;m/z=897.37702),
742,494600.0,127800.0,779.29839,22.0752,false,,,,,,,,
743,6917000.0,2126000.0,866.39201,22.0481,true,140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,13.0,,0.0,0.0,true,[M+Na]+(partner_ID=747;adduct=[M+H]+;m/z=844.40994)|[M+Na]+(partner_ID=734;adduct=[M+H]+;m/z=844.41097),
744,3418000.0,801900.0,897.37702,22.1443,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,0.0,0.0,,[2M+H]+(partner_ID=751;adduct=[M+2H]2+;m/z=449.19307)|[M+H]+(partner_ID=741;adduct=[M+Na]+;m/z=919.36339),
745,1647000.0,348900.0,781.36419,22.1502,true,140221_ME_14_10.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML,4.0,,,,,,
746,34860000.0,9341000.0,785.31555,22.1384,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,,"'2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene'(score=0.8426;algorithm=ms2query;diff_mz=37.9944)"
747,15170000.0,3566000.0,844.40994,22.159,true,140221_ME_14_5.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,0.0,27.0,,[M+H]+(partner_ID=743;adduct=[M+Na]+;m/z=866.39201)|[M+H]+(partner_ID=749;adduct=[M+K]+;m/z=882.36824),'Shearinine D_130028'(score=0.7131;algorithm=ms2query;diff_mz=244.0779)
748,353100.0,132300.0,687.37457,22.3093,false,,,,,,,,
749,1354000.0,464500.0,882.36824,22.1317,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+K]+(partner_ID=734;adduct=[M+H]+;m/z=844.41097)|[M+K]+(partner_ID=747;adduct=[M+H]+;m/z=844.40994),
750,936100.0,194600.0,809.33654,22.1721,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML,5.0,,,,,,
751,10940000.0,2504000.0,449.19307,22.1646,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,0.0,0.0,,[M+2H]2+(partner_ID=744;adduct=[2M+H]+;m/z=897.37702)|[M+H]+(partner_ID=741;adduct=[2M+Na]+;m/z=919.36339),'13_-hydroxyterracinolide G'(score=0.7484;algorithm=ms2query;diff_mz=328.1019)
752,479300.0,153300.0,935.33674,22.1582,false,,,,,,,,
753,2387000.0,503800.0,677.44292,22.4921,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,0.0,,[M+Na]+(partner_ID=758;adduct=[M+H]+;m/z=655.46062),
754,933800.0,392700.0,709.3549,22.3028,true,140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML,4.0,,,,,,
755,5502000.0,1598000.0,814.33785,22.3999,true,140221_ME_14_6.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,0.0,0.0,,[M+Na]+(partner_ID=727;adduct=[M+H]+;m/z=792.35722)|[M+Na]+(partner_ID=756;adduct=[M+H]+;m/z=792.35722)|[M+H]+(partner_ID=731;adduct=[M+1+H]+;m/z=815.34466),'Beta-Methoxy-Albicidin'(score=0.8216;algorithm=ms2query;diff_mz=58.9362)
756,28430000.0,6570000.0,792.35722,22.3935,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,0.0,0.0,,[M+H]+(partner_ID=729;adduct=[M+Na]+;m/z=814.33819)|[M+H]+(partner_ID=755;adduct=[M+Na]+;m/z=814.33785),'Nodulisporic Acid C'(score=0.7484;algorithm=ms2query;diff_mz=123.9262)
757,33720000.0,10020000.0,679.3069,22.431,true,140221_ME_14_9.mzML|140221_ME_14_8.mzML|140221_ME_14_11.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,,"'5,7-diacetoxy-3-benzoyloxy-14,15-dihydroxy-8-(2-methylbutyryloxy)-9-oxojatropha-6(17),11E-diene'(score=0.8966;algorithm=ms2query;diff_mz=0.0021)"
758,449900.0,93830.0,655.46062,22.4932,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,,,,[M+H]+(partner_ID=753;adduct=[M+Na]+;m/z=677.44292)|[M+H]+(partner_ID=759;adduct=[M+Na]+;m/z=677.44293),
759,2387000.0,552700.0,677.44293,22.4921,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,0.0,,[M+Na]+(partner_ID=758;adduct=[M+H]+;m/z=655.46062),'cholic acid-C18:0'(score=0.8589;algorithm=ms2query;diff_mz=1.8869)
760,6121000.0,1477000.0,519.26934,22.6438,true,140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_7.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,,
761,2257000.0,628700.0,703.33277,22.7983,true,140221_ME_14_17.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML,4.0,,93.0,0.0,,,
762,282700.0,83910.0,347.18389,22.9382,false,,,,,,,,
763,1788000.0,536100.0,443.38763,22.8074,true,140221_ME_14_6.mzML|140221_ME_14_15.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,,
764,3585000.0,863700.0,633.41513,22.9537,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,28.0,,[M+Na]+(partner_ID=765;adduct=[M+H]+;m/z=611.43386),
765,691700.0,146500.0,611.43386,22.9538,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,94.0,0.0,,[M+H]+(partner_ID=764;adduct=[M+Na]+;m/z=633.41513)|[M+H]+(partner_ID=766;adduct=[M+NH4]+;m/z=628.46274),'unknown'(score=0.7592;algorithm=ms2query;diff_mz=13.2119)
766,472500.0,99580.0,628.46274,22.956,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,,,,[M+NH4]+(partner_ID=765;adduct=[M+H]+;m/z=611.43386),
767,5139000.0,1117000.0,785.31583,22.9698,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,,"'""2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene""'(score=0.8226;algorithm=ms2query;diff_mz=37.9992)"
768,2032000.0,443400.0,870.36193,23.0264,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+2+H]+(partner_ID=790;adduct=[M+H]+;m/z=868.35473)|[M+2+H]+(partner_ID=771;adduct=[M+H]+;m/z=868.35626)|[M+Na]+(partner_ID=769;adduct=[M+H]+;m/z=848.38207),
769,2831000.0,623500.0,848.38207,23.0502,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,7.0,,95.0,0.0,,[M+H]+(partner_ID=768;adduct=[M+Na]+;m/z=870.36193),
770,11680000.0,2949000.0,519.26943,23.0852,true,140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_7.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,,
771,7988000.0,1955000.0,868.35626,23.2252,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+H]+(partner_ID=768;adduct=[M+2+H]+;m/z=870.36193)|[M+H]+(partner_ID=792;adduct=[M+Na]+;m/z=890.33597)|[M+H]+(partner_ID=786;adduct=[M+Na]+;m/z=890.33594)|[M+NH4]+(partner_ID=797;adduct=[M+H]+;m/z=851.34268),"'2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene'(score=0.8226;algorithm=ms2query;diff_mz=45.0463)"
772,3391000.0,977800.0,814.39832,23.2823,true,140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML,5.0,,,,,[M+H]+(partner_ID=773;adduct=[M+Na]+;m/z=836.38383)|[M+H]+(partner_ID=799;adduct=[M+56Fe-2H]+;m/z=867.32064),
773,1420000.0,433700.0,836.38383,23.2739,true,140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML,5.0,,,,,[M+Na]+(partner_ID=772;adduct=[M+H]+;m/z=814.39832),
774,39330000.0,14000000.0,563.29618,23.4112,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,[M+Na]+(partner_ID=775;adduct=[M+H]+;m/z=541.31439),"'""12b-O-[octa-2Z,4E-dienoyl]-13_-isobutyroyloxy-4b-deoxyphorbol ""'(score=0.8971;algorithm=ms2query;diff_mz=0.0028)"
775,28560000.0,7053000.0,541.31439,23.3773,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,96.0,0.0,,[M+H]+(partner_ID=774;adduct=[M+Na]+;m/z=563.29618)|[M+H2O+H]+(partner_ID=777;adduct=[M+H]+;m/z=523.30315),'Ciclesonide'(score=0.7736;algorithm=ms2query;diff_mz=0.0016)
776,50030000.0,12660000.0,383.22074,23.3968,true,140221_ME_14_9.mzML|140221_ME_14_8.mzML|140221_ME_14_11.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,,"'6-acetyloxy-7-ethenyl-1,4a,7-trimethyl-3,4,4b,5,6,8,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid'(score=0.7513;algorithm=ms2query;diff_mz=0.0007)"
777,8717000.0,2190000.0,523.30315,23.3773,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,,,,[M+H]+(partner_ID=775;adduct=[M+H2O+H]+;m/z=541.31439),
778,4960000.0,1173000.0,589.3913,23.4292,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,0.0,,[M+Na]+(partner_ID=779;adduct=[M+H]+;m/z=567.40984),
779,841300.0,181400.0,567.40984,23.4302,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,97.0,0.0,,[M+H]+(partner_ID=778;adduct=[M+Na]+;m/z=589.3913)|[M+H]+(partner_ID=781;adduct=[M+NH4]+;m/z=584.437),
780,988900.0,260700.0,267.1741,23.4771,true,140221_ME_14_10.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML,4.0,,,,,,
781,582900.0,123300.0,584.437,23.4461,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,,,,[M+NH4]+(partner_ID=779;adduct=[M+H]+;m/z=567.40984),
782,48260000.0,13530000.0,759.35388,23.4832,true,140221_ME_14_9.mzML|140221_ME_14_7.mzML|140221_ME_14_11.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,[M+H]+(partner_ID=783;adduct=[M+1+H]+;m/z=760.35773),"'beta-D-Glucopyranose, 1-O-[(2alpha,3beta,5xi,9xi,18xi)-2,3,19,24-tetrahydroxy-24,28-dioxoolean-12-en-28-yl]-'(score=0.8217;algorithm=ms2query;diff_mz=55.9879)"
783,20900000.0,6222000.0,760.35773,23.482,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,[M+1+H]+(partner_ID=782;adduct=[M+H]+;m/z=759.35388),
784,2845000.0,727200.0,677.35316,23.5435,true,140221_ME_14_10.mzML|140221_ME_14_9.mzML|140221_LF420101_4.mzML,3.0,,,,,,
785,287300.0,173700.0,677.4811,23.6289,false,,,,,,,,
786,9810000.0,2417000.0,890.33594,23.7288,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+Na]+(partner_ID=790;adduct=[M+H]+;m/z=868.35473)|[M+Na]+(partner_ID=771;adduct=[M+H]+;m/z=868.35626),
787,510900.0,188300.0,345.23913,23.6609,true,140221_ME_14_7.mzML|140221_ME_14_6.mzML|140221_ME_14_5.mzML,3.0,,,,,,
788,523400.0,185200.0,305.24713,23.7597,true,140221_ME_14_6.mzML|140221_ME_14_5.mzML|140221_LF420101_4.mzML,3.0,,,,,,
789,937700.0,362300.0,415.31949,23.7203,true,140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_7.mzML|140221_ME_14_10.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,8.0,,0.0,29.0,,,
790,53160000.0,11100000.0,868.35473,23.8228,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,98.0,0.0,,[M+H]+(partner_ID=768;adduct=[M+2+H]+;m/z=870.36193)|[M+H]+(partner_ID=792;adduct=[M+Na]+;m/z=890.33597)|[M+H]+(partner_ID=786;adduct=[M+Na]+;m/z=890.33594),
791,888400.0,164800.0,523.38435,23.9259,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,99.0,0.0,,[M+H]+(partner_ID=793;adduct=[M+Na]+;m/z=545.36357),
792,9810000.0,2656000.0,890.33597,23.8288,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+Na]+(partner_ID=790;adduct=[M+H]+;m/z=868.35473)|[M+Na]+(partner_ID=771;adduct=[M+H]+;m/z=868.35626),
793,5672000.0,1219000.0,545.36357,23.9395,true,140221_ME_14_7.mzML|140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_9.mzML|140221_ME_14_5.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,14.0,,74.0,0.0,,[M+Na]+(partner_ID=791;adduct=[M+H]+;m/z=523.38435),
794,13360000.0,2948000.0,769.34107,24.037,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,,,,,
795,38150000.0,7759000.0,829.3623,23.9904,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,100.0,0.0,,[M+H2O+H]+(partner_ID=798;adduct=[M+H]+;m/z=811.35117)|[M+H]+(partner_ID=797;adduct=[M+Na]+;m/z=851.34268)|[M+H]+(partner_ID=805;adduct=[M+Na]+;m/z=851.34239)|[M+H]+(partner_ID=799;adduct=[M+K]+;m/z=867.32064),
796,45650000.0,9790000.0,741.31284,24.038,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,101.0,0.0,,,'euphodendroidin A'(score=0.8226;algorithm=ms2query;diff_mz=18.0138)
